priref,Object Number,Object Name,Scientific Name,Description,Collector Name,Collection Place,OS Grid Ref,Stratigraphy Unit,Stratigraphy Type,Image URL,Latitude,Longitude
52418,G.03754,CORAL,Halysites catenularis,Fossilised remains of the Silurian coral Halysites catenularius.,"Norton, W.J.",Unknown,unknown,Silurian Period; Wenlock Series; Wenlock Limestone,Chronostratigraphy; Chronostratigraphy; Lithostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.03754.JPG,null,null
56993,G.03785.002,Gastropod,Poleumita discors,"Fossilised shell remains of the Silurian gastropod Poleumita discors found by Bell, P. on Wenlock Edge.","Bell, P.",Wenlock Edge,unknown,Silurian Period; Much Wenlock Limestone Formation,Chronostratigraphy; Lithostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.03785.jpg,null,null
57583,G.03796,Conularid,Metaconularia aspersa,Fossilised remains of the Silurian conularid Metaconularia aspersa found at Bow Bridge. Likely to be part of original Ludlow Natural History Society.,unknown,Bow Bridge,unknown,Silurian Period; Elton Formation,Chronostratigraphy; Lithostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.03796.jpg,null,null
71613,G.03814,Crinoid,Crinoid,"One half of a water-worn nodule containing the partial remains of a Silurian crinoid including the top of the stem, calyx and arms.",unknown,Richards castle,unknown,Silurian Period,Chronostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.03814.jpg,null,null
55585,G.03820,Graptolite,Pristiograptus sp.,Fossilised remains of the Silurian graptolite Pristiograptus sp. found at Elton.,"Shephard, H.H.",Elton,SO450710,Silurian Period; Elton Formation,Chronostratigraphy; Lithostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.03820.jpg,52.33393974374222,-2.8072633180255204
55586,G.03821,Graptolite,Monograptus sp.,Fossilised remains of the Silurian graptolite Monograptus sp. found at Elton.,"Shephard, H.H.",Elton,SO450710,Silurian Period; Elton Formation,Chronostratigraphy; Lithostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.03821.jpg,52.33393974374222,-2.8072633180255204
50665,G.03824,Graptolite,Pristiograptus colonus,Fossilised fragments of the Silurian graptolite Pristiograptus colonus found in Evanhay Lane.,"Marston, A.",Evanhay Lane,unknown,Silurian Period; Elton Formation,Chronostratigraphy; Lithostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.03824.jpg,null,null
57006,G.03947,Gastropod,Poleumita discors,Fossilised remains of the Silurian gastropod Poleumita discors.,unknown,Unknown,unknown,Silurian Period; Much Wenlock Limestone Formation,Chronostratigraphy; Lithostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.03947.jpg,null,null
56996,G.03952,Gastropod,Poleumita discors,Fossilised shell remains of the Silurian gastropod Poleumita discors found at Pipe Aston.,Pound,Pipe Aston,SO460720,Silurian Period; Much Wenlock Limestone Formation,Chronostratigraphy; Lithostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.03952.jpg,52.34302947001181,-2.7927480992947737
57554,G.03960,Monoplacophoran,Tremanotus sp.,Fossilised remains of the Silurian monoplacophoran Tremanotus sp. found at Upper Millichope.,"Norton, W.J.",Upper Millichope,SO520890,Silurian Period; Elton Formation,Chronostratigraphy; Lithostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.03960.jpg,52.49642462983458,-2.707113549219267
52442,G.03986,Gastropod,Pleurotomaria undata,"Fossilised shell remains of the Silurian gastropod, Pleurotomaria undata","Bowdler, E.",Unknown,unknown,Silurian Period; Ludlow Series,Chronostratigraphy; Chronostratigraphy; Biostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.03986.jpg,null,null
57264,G.03994,Gastropod,Liospira sp.,Fossilised shell remains of the Silurian gastropod Liospira sp.,unknown,Unknown,unknown,Silurian Period,Chronostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.03994.jpg,null,null
56863,G.03995,Trilobite; Gastropod,Loxonema sinuosa; Cyclonema sp.; Dalmanites myops,"Fossilised fragments of Silurian gastropod, Loxonema sinuosa and trilobite, Dalmanites myops found at Upper Millichop.","Norton, John",Upper Millichope,SO520890,Silurian Period; Elton Formation,Chronostratigraphy; Lithostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.03995a.jpg,52.49642462983458,-2.707113549219267
56944,G.04013,Gastropod,Cyclonema cirrhosa,"Fossilised shell remains of Silurian gastropod Cyclonema cirrhosa found at Sunnyhill Quarry near Ludlow, Shropshire","Thacker, Merryn",Sunnyhill Quarry; Ludlow Town,SO490720,Silurian Period; Upper Bringewood Formation,Chronostratigraphy; Lithostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.04013.jpg,52.34331671858932,-2.7487107385302934
56554,G.04015,Gastropod,Bembexia lloydi,"Fossilised shell of the Silurian gastropod Bembexia lloydi. Found by Norton, W.J. and Bell, P. in quarry near Ludlow, Shropshire.","Norton, W.J.; Bell, P.",Ludlow district,SO490730,Silurian Period; Lower Leintwardine Formation,Chronostratigraphy; Lithostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.04015.jpg,52.35230715919525,-2.7488626487617616
56973,G.04024,Gastropod,Poleumita globosa,Fossilised shell cast of the Silurian gastropod Poleumita globosa. Found at Diddlebury.,"Unitt, T.S.",Diddlebury,SO480850,Silurian Period; Ludlow Series,Chronostratigraphy; Chronostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.04024.jpg,52.46009703221849,-2.765409866279209
56680,G.04025,Gastropod,Bellerophon sp.,"Fossilised remains of the Ordovician gastropod Bellerophon sp. found at Upper Gilwern, Howey, Llandrindod Wells.","Norton, John",Upper Gilwern; Howey; Landrindod Wells,unknown,Ordovician Period; Llandeilian Stage,Chronostratigraphy; Chronostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.04025.jpg,null,null
52165,G.04057,Trilobite,Platycalymene duplicata; Trinucleus fimbriatus,Fossilised remains of cephalon of the Ordovician trilobites Platycalymene duplicata (a) and Trinucleus fimbriatus (b) found at Landrindod Wells.,"Baker, H.; Norton, J.",Llandrindod Wells,unknown,Ordovician Period; Llandeilian Stage,Chronostratigraphy; Chronostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.04057.jpg,null,null
52162,G.04060,Trilobite,Platycalymene duplicata,Fossilised pygidium remains of the Ordovician trilobite Platycalymene duplicata.,"Baker, H.; Norton, J.",Site unknown,unknown,Ordovician Period; Llandeilian Stage,Chronostratigraphy; Chronostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.04060.jpg,null,null
52163,G.04066,Trilobite,Platycalymene duplicata; Trinucleus fimbriatus,Fossilised remains of cephalon of the Ordovician trilobites Platycalymene duplicata and Trinucleus fimbriatus.,"Baker, H.; Norton, John",Site unknown,unknown,Ordovician Period; Llandeilian Stage,Chronostratigraphy; Chronostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.04066.jpg,null,null
52195,G.04070,Trilobite,Platycalymene duplicata; Trinucleus fimbriatus,Fossilised remains of the Ordovician trilobites Trinucleus fimbriatus and Platycalymene duplicata,"Baker, H.; Norton, John",Llanfawr Quarry,unknown,Ordovician Period; Llandeilian Stage,Chronostratigraphy; Chronostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.04070.jpg,null,null
57126,G.04075,Gastropod,Poleumita centrifugus,"Fossilised shell remains of the Silurian gastropod Poleumita centrifugus found in the Much Wenlock district, Shropshire.",unknown,Much Wenlock district,unknown,Silurian Period; Much Wenlock Limestone Formation,Chronostratigraphy; Lithostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.04075.jpg,null,null
52081,G.04092,Trilobite,Platycalymene duplicata; Cnemidopyge nuda; Trinucleus fimbriatus,"Fossilised cephalon remains of Ordovician trilobolites Platycalymene duplicata (a), Trinucleus fimbriatus (c) and Cnemidopyge nuda (b) found at Lanfawr Quarry, Landrindod Wells.","Baker, Harry; Norton, W.J.",Llanfawr Quarry; Llandrindod Wells,unknown,Ordovician Period; Llandeilian Stage,Chronostratigraphy; Chronostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.04092.jpg,null,null
56972,G.04106,Gastropod,Poleumita globosa,Cast of the Silurian gastropod Poleumita globosa found in the Ludlow district.,unknown,Ludlow district,unknown,Silurian Period,Chronostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.04106.jpg,null,null
56952,G.04108,Gastropod,Turbo sp.,Fossilised shell remains of the Silurian gastropod Turbo sp.,"Norton, W.J.",Unknown,unknown,Silurian Period; Much Wenlock Limestone Formation,Chronostratigraphy; Lithostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.04108.jpg,null,null
57091,G.04109,Gastropod,Poleumita sp.,"Fossilised shell remains of the Silurian gastropod Poleumita sp. found at View Edge, Ludlow.","Bowdler, E.",View Edge; Ludlow district,unknown,Silurian Period; Upper Bringewood Formation,Chronostratigraphy; Lithostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.04109.jpg,null,null
49149,G.04236,Cephalopod,Orthoceras sp.,Fossilised fragment of phragmocone of an Ordovician cephalopod Orthoceras sp. found at Llanfawr Quarry.,unknown,Llanfawr Quarry,unknown,Ordovician Period; Llandeilian Stage,Chronostratigraphy; Chronostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.04236a.jpg,null,null
55347,G.04252,Brachiopod; Cricoconarida; Trilobite,Tentaculites anglicus; Sowerbyella sericea; Onniella sp.; Dalmanella sp.,"Fossilised remains of Ordovician cricoconarida,Tentaculites anglicus; brachiopods, Sowerbyella sericea and Onniella sp. and Trilobite, Dalmanella sp. Found at Haywood Common, Soudley.","Shulver, I.N.W.",Soudley,unknown,Ordovician Period; Caradoc Series,Chronostratigraphy; Chronostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.04252.jpg,null,null
78680,G.04288,Hyolithid,Hyolithes sp.,Fossilised fragments of the Silurian hyolithid Hyolithes sp. found at Aberedw Rock near Builth Wells,"Gates, T.",Aberedw Rock,unknown,Silurian; Ludlow Series; Fuchsella Mudstones,Chronostratigraphy; Lithostratigraphy; Lithostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.04288.jpg,null,null
54734,G.04332,Brachiopod,Reuschella bilobata,Fossilised shell remains of the Ordovician brachiopod Reuschella bilobata found at Acton Scott.,unknown,Acton Scott Village,unknown,Ordovician Period; Caradoc Series; Actonian Substage; Acton Scott Formation,Chronostratigraphy; Chronostratigraphy; Chronostratigraphy; Lithostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.04332.jpg,null,null
56899,G.04343,Gastropod,Loxonema sinuosa,"Fossilised shell of the Silurian gastropod Loxonema sinuosa found at Upper Millichope, Shropshire.",unknown,Upper Millichope,SO520890,Silurian Period; Middle Elton Formation,Chronostratigraphy; Lithostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.04343.jpg,52.49642462983458,-2.707113549219267
56881,G.04402.001,Gastropod,Loxonema sp.,"Fossilised Silurian gastropod, Loxonema sp. Found at Sunnyhill, Mortimer Forest.","Bell, P.",Sunnyhill,SO490740,Silurian Period; Upper Leintwardine Formation,Chronostratigraphy; Lithostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.04402.001.jpg,52.36129758577947,-2.749014639046723
75834,G.04456,Limestone,Coenites sp.; Coenites intertextus; Syringopora sp.; Anastrophia deflexa; Atrypa sp.; Encrinurus sp.,"Much Wenlock Limestone assemblage containing parts of Silurian Coenites sp.?, Coenites intertextus, Syringopora sp, Anastrophia deflexa?, Atrypa sp?. and Encrinurus sp.?. Found at Wrens Nest, Dudley.",unknown,"Wren's Nest, Dudley.",unknown,Silurian Period; Much Wenlock Limestone Formation,Chronostratigraphy; Lithostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.04456.jpg,null,null
655345,G.04494,CORAL,Thecia swinderniana,"Part of a Silurian fossil coral, Thecia swinderniana found on Wenlock Edge ?",unknown,Wenlock Edge,unknown,Silurian; Much Wenlock Limestone Formation,Chronostratigraphy; Lithostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.04494.jpg,null,null
54704,G.04501,Brachiopod,Dalmanella wattsi; Kjaerina sp.,Medium grained sandstone containing a mixture of internal moulds and original shell material of the Ordovician brachiopods Dalmanella wattsi and Kjaerina sp.,"Ellis, R.A.",New House,unknown,Ordovician Period; Caradoc Series; Longvillian Substage,Chronostratigraphy; Chronostratigraphy; Chronostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.04501.jpg,null,null
653834,G.04508,Brachiopod,Ludfordina pixis; Dalmanites myops,"Single valve of the Silurian fossil brachiopod, Ludfordina pixis and partial pygydia of  the trilobite Dalmanites myops. Found at Upper Millichope.","Norton, W.J.",Upper Millichope,unknown,Silurian; Elton Formation,Chronostratigraphy; Lithostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.04508.jpg,null,null
653612,G.04521,Brachiopod,Leptaena depressa,"Fossilised remains of the Silurian brachiopod,  Leptaena depressa found at Wren's Nest, Dudley","Smith, R.","Wren's Nest, Dudley.",unknown,Silurian; Much Wenlock Limestone Formation,Chronostratigraphy; Lithostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.04521.jpg,null,null
653608,G.04541,Brachiopod,Dolerorthis rustica; Atrypa reticularis; Rhynchotreta cuneata; Leptaena rhomboidalis,"Fossilised shell remains of the Silurian brachiopods,  Dolerorthis rustica, Atrypa reticularis, Rhynchotreta cuneata and Leptaena rhomboidalis found at Wrens Nest, Dudley.","Walker, Miss L.","Wren's Nest, Dudley",unknown,Silurian; Much Wenlock Limestone Formation,Chronostratigraphy; Lithostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.04541.jpg,null,null
655476,G.04554,Brachiopod,Lingula lewisi,Fossilised shell remains of the Silurian brachiopod Lingula lewisi found in the Malvern district. Part of the Bibbs Collection.,"Norton, W.J.",Malvern,unknown,Silurian Period; Much Wenlock Limestone Formation,Chronostratigraphy; Lithostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.04554.jpg,null,null
54896,G.04560,Brachiopod,Lingulella sp.,Fossilised valve of the Ordovician brachiopod Lingulella sp. from Montgomeryshire.,"Jones, Peter",montgomeryshire,unknown,Ordovician Period; Llandeilian Stage,Chronostratigraphy; Chronostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.04560.jpg,null,null
54873,G.04580,Brachiopod,Dinorthis flabellum,"Fossilised remains of the Ordovician brachiopod Dinorthis flabellum, consisting of the internal mould of a single valve and fragments of others.","Lello, A.C.N.",Pont Derwlwyn,SJ140190,Ordovician Period; Caradoc Series,Chronostratigraphy; Chronostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.04580.jpg,52.76141324464807,-3.2746075078746766
54806,G.04581,Brachiopod,Dolerorthis sp.,"Internal mould of the valve of an Ordovician brachiopod, Dolerorthis sp.","Beesly, Mrs",Unknown,unknown,Ordovician Period; Caradoc Series,Chronostratigraphy; Chronostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.04581.jpg,null,null
54591,G.04591,Brachiopod,Dalmanella horderleyensis; Cliftonia sp.; Broeggerolithus broeggeri,"Fossilised fragments of Ordovician brachiopods Dalmanella horderleyensis, Cliftonia sp. and trilobite Broeggerolithus, in a course sandstone matrix. Found at Roadside Quarry, Horderley, Shropshire","Lello, A.C.N.",Horderley; Craven Arms,SO410860,Ordovician Period; Caradoc Series,Chronostratigraphy; Chronostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.04591.jpg,52.468375516355636,-2.868610652828408
54593,G.04595,Brachiopod,Dalmanella horderleyensis,"Fossilised remains of the Ordovician brachiopods Dalmanella horderleyensis. Fragments aof shell and interan lmoulds of single valves in a course sandy matrix. Found at Horderley, Shropshire.","Lello, A.C.N.",Horderley,SO410860,Ordovician Period; Caradoc Series,Chronostratigraphy; Chronostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.04595.jpg,52.468375516355636,-2.868610652828408
54581,G.04604,Brachiopod,Dalmanella horderleyensis; Harknessella vespertilio,"Fossilised shell fragments of Orovician brachiopods Dalmanella Horderleyensis and Harknessella vespertilo found at Acton Scott, Shropshire.","Beesly, Mrs",Acton Scott Village,unknown,Ordovician Period; Caradoc Series,Chronostratigraphy; Chronostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.04604.jpg,null,null
54755,G.04651,Brachiopod,Heterorthis alternata,Fossilised valves of the Ordovician brachiopod Heterorthis alternata. Locality unknown.,"Racklyeft, J.",Unknown,unknown,Ordovician Period; Caradoc Series,Chronostratigraphy; Chronostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.04651.jpg,null,null
